x	tac	
10	0	
10.1158	0	
10.2329	0	
10.3514	0	
10.4713	0	
10.5925	0	
10.7152	0	
10.8393	0	
10.9648	0	
11.0917	0	
11.2202	0	
11.3501	0	
11.4815	0	
11.6145	0	
11.749	0	
11.885	0	
12.0226	0	
12.1619	0	
12.3027	0	
12.4451	0	
12.5893	0	
12.735	0	
12.8825	0	
13.0317	0	
13.1826	0	
13.3352	0	
13.4896	0	
13.6458	0	
13.8038	0	
13.9637	0	
14.1254	0	
14.2889	0	
14.4544	0	
14.6218	0	
14.7911	0	
14.9624	0	
15.1356	0	
15.3109	0	
15.4882	0	
15.6675	0	
15.8489	0	
16.0325	0	
16.2181	0	
16.4059	0	
16.5959	0	
16.788	0	
16.9824	0	
17.1791	0	
17.378	0	
17.5792	0	
17.7828	0	
17.9887	0	
18.197	0	
18.4077	0	
18.6209	0	
18.8365	0	
19.0546	0	
19.2752	0	
19.4984	0	
19.7242	0	
19.9526	0	
20.1837	0	
20.4174	0	
20.6538	0	
20.893	0	
21.1349	0	
21.3796	0	
21.6272	0	
21.8776	0	
22.1309	0	
22.3872	0	
22.6464	0	
22.9087	0	
23.1739	0	
23.4423	0	
23.7137	0	
23.9883	0	
24.2661	0	
24.5471	0	
24.8313	0	
25.1189	0	
25.4097	0	
25.704	0	
26.0016	0	
26.3027	0	
26.6073	0	
26.9153	0	
27.227	0	
27.5423	0	
27.8612	0	
28.1838	0	
28.5102	0	
28.8403	0	
29.1743	0	
29.5121	0	
29.8538	0	
30.1995	0	
30.5492	0	
30.903	0	
31.2608	0	
31.6228	0	
31.989	0	
32.3594	0	
32.7341	0	
33.1131	0	
33.4965	0	
33.8844	0	
34.2768	0	
34.6737	0	
35.0752	0	
35.4813	0	
35.8922	0	
36.3078	0	
36.7282	0	
37.1535	0	
37.5837	0	
38.0189	0	
38.4592	0	
38.9045	0	
39.355	0	
39.8107	0	
40.2717	0	
40.738	0	
41.2098	0	
41.6869	0	
42.1697	0	
42.658	0	
43.1519	0	
43.6516	0	
44.157	0	
44.6684	0	
45.1856	0	
45.7088	0	
46.2381	0	
46.7735	0	
47.3151	0	
47.863	0	
48.4172	0	
48.9779	0	
49.545	0	
50.1187	0	
50.6991	0	
51.2861	0	
51.88	0	
52.4807	0	
53.0884	0	
53.7032	0	
54.325	0	
54.9541	0	
55.5904	0	
56.2341	0	
56.8853	0	
57.544	0	
58.2103	0	
58.8844	0	
59.5662	0	
60.256	0	
60.9537	0	
61.6595	0	
62.3735	0	
63.0957	0	
63.8263	0	
64.5654	0	
65.3131	0	
66.0693	0	
66.8344	0	
67.6083	0	
68.3912	0	
69.1831	0	
69.9842	0	
70.7946	0	
71.6143	0	
72.4436	0	
73.2825	0	
74.131	0	
74.9894	0	
75.8578	0	
76.7361	0	
77.6247	0	
78.5236	0	
79.4328	0	
80.3526	0	
81.2831	0	
82.2243	0	
83.1764	0	
84.1395	8.18297e-19	
85.1138	1.06961e-18	
86.0994	1.00285e-18	
87.0964	9.69091e-19	
88.1049	1.01712e-18	
89.1251	1.00118e-18	
90.1571	9.94457e-19	
